catalog_id,collection_id,title,noinduk_deposit,publishlocation,tag_090
203507,1214416,"Red Co-bex [rekaman video] : pembasmi keonaran, kemaksiatan & kemudharatan / a film by Upi ; producer, Chand Parwz Servia",,"Jakarta :","RFD-D.9  2010-5/51-2011"
848303,1532519,"Over ekspresi gen pengkode enzim desaturase untuk meningkatkan produksi omega 3 pada ikan mas / oleh, Yuniar Mulyani, Indah Riyantini, Yeni Mulyani",,,"CB[G]-D.10 2012-2463/1992-2013"
203562,1756483,"Membentuk karakter pengusaha / Jackie Ambadar, Miranty Abidin, Yanty Isa ; penyunting, Budhyastuti R.H. dan Indradya SP",,"Bandung :","CB-D.10 2010-1486"
189332,2020701,"Produk domestik regional bruto (PDRB) kabupaten Purwakarta menurut penggunaan tahun 2006",,"Purwakarta :",CLp-D.10
189332,2020702,"Produk domestik regional bruto (PDRB) kabupaten Purwakarta menurut penggunaan tahun 2006",,"Purwakarta :",CLp-D.10
28910,2020381,"Profil DPRD provinsi Jawa Barat periode 2004-2009",,"Bandung :","CLp-D.10 2005/6626-2007"
28910,2020388,"Profil DPRD provinsi Jawa Barat periode 2004-2009",,"Bandung :","CLp-D.10 2005/6626-2007"
28908,2020535,"Abstrak hasil penelitian teknologi perbenihan",,"Bogor :","CLp-D.10 2004/6623-2007"
28910,2018182,"Profil DPRD provinsi Jawa Barat periode 2004-2009",,"Bandung :","CLp-D.10 2005/6626-2007"
28910,2018183,"Profil DPRD provinsi Jawa Barat periode 2004-2009",,"Bandung :","CLp-D.10 2005/6626-2007"
145618,2051390,"Statistik kunjungan tamu mancanegara di Jawa Timur tahun 2006",,"Surabaya :","CLp-D.13 2005/6475-2006"
145618,2051391,"Statistik kunjungan tamu mancanegara di Jawa Timur tahun 2006",,"Surabaya :","CLp-D.13 2005/6475-2006"
113853,2049959,"Laporan eksekutif lingkungan hidup di Provinsi Jawa Timur hasil Podes 2008",,"Surabaya :","CLp-D.13 2003/6339-2005"
113853,2049967,"Laporan eksekutif lingkungan hidup di Provinsi Jawa Timur hasil Podes 2008",,"Surabaya :","CLp-D.13 2003/6339-2005"
76239,2058323,"Ringkasan hasil penelitian Balai Besar Penelitian dan Pengembangan Pelayanan Kesejahteraan Sosial (B2P3KS) tahun 2005-2006",,"Yogyakarta :","CLp-D.11 2006/6893-2008"
12524,2101199,"Statistik kesejahteraan rakyat Sulawesi Tenggara 2006 ; Survei Sosial Ekonomi Nasional",,"Kendari :","CLp-D.22 1999/2214-2000"
75949,2058368,"Statistik keuangan daerah Provinsi Daerah Istimewa Yogyakarta 2005 = Regional financial statistics Daerah Istimewa Yogyakarta Province 2005",,"Yogyakarta :","CLp-D.11 2005/6611-2007"
54580,2101908,"Direktori desa 2006 - Directory of villages 2006",,"Kendari :","CLp-D.22 2004/6413-2006"
29173,2042642,"Produk Domestik Regional Bruto Kabupaten Sukabumi tahun 2006",,"Sukabumi :","CLp-D.10 2007/6793-2008"
37063,2049192,"Indikator pertanian provinsi Nusa Tenggara Barat 2006 = Agricultural indicators Nusa Tenggara Barat province 2006",,"Mataram :","CLp-D.15 2006/6541-2007"
12524,2101198,"Statistik kesejahteraan rakyat Sulawesi Tenggara 2006 ; Survei Sosial Ekonomi Nasional",,"Kendari :","CLp-D.22 1999/2214-2000"
35961,2109809,"Indeks harga konsumen dan inflasi Sulawesi Tenggara tahun 2006",,"Kendari :","CLp-D.22 1994/5923-1995"
1561,2109811,"Indikator ekonomi provinsi Sulawesi Tenggara 2006",,"Kendari :","CLp-D.22 1994/2776-1995"
729612,2047530,"Kota Pasuruan dalam Angka 2012 = Pasuruan City in Figures 2012",,"Pasuruan :","CLp-D.13 1993 S 0960"
12519,2106469,"Statistik harga konsumen makanan pedesaan provinsi Sulawesi Tenggara 2006",,"Kendari :","CLp-D.22 2006/6549-2007"
12519,2106470,"Statistik harga konsumen makanan pedesaan provinsi Sulawesi Tenggara 2006",,"Kendari :","CLp-D.22 2006/6549-2007"
28180,2109815,"Survei harga barang dan jasa (SHJB) provinsi Sulawesi Tenggara tahun 2007",,"Kendari :","CLp-D.22 2007/6868-2008"
14766,2110275,"Keadaan ketenagakerjaan provinsi Sulawesi Tenggara 2006",,"Kendari :","CLp-D.22 1994/2674-1995"
14287,2444761,"Sinar Tani",,"Jakarta :","CSk - D. 9  03 - 67816"
14285,2435638,"Wiyata Mandala",,"Denpasar :","CSk-D. 14  02 - 6815"
731807,2438259,"Bisnis Bali April - Juni 2002",,"Denpasar :","CSk-D. 14  2002-0328/10475"
14285,2435637,"Wiyata Mandala",,"Denpasar :","CSk-D. 14  02 - 6815"
